	root	phylum	class	order	family	genus
38212	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38224	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38225	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38228	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38230	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38237	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38245	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38247	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38249	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
38250	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38253	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38256	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38260	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
38261	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38262	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38263	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38269	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38272	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38274	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38281	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38283	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38285	unk	unk	unk	unk	unk	unk
38286	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38288	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38292	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38294	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38298	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38302	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38303	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38304	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38305	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38306	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38310	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38319	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38321	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38334	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38335	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
38338	unk	unk	unk	unk	unk	unk
38343	unk	unk	unk	unk	unk	unk
38348	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38349	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38350	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38351	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38357	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38369	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38374	unk	unk	unk	unk	unk	unk
38379	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38380	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38382	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38388	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38394	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38412	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38418	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38419	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
38421	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38423	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38424	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38439	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
38440	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
38445	unk	unk	unk	unk	unk	unk
38451	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38452	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38456	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38459	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38461	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38465	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38472	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38473	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38480	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38482	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38483	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38486	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
38490	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38492	unk	unk	unk	unk	unk	unk
38496	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38499	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38503	unk	unk	unk	unk	unk	unk
38508	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38513	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38518	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38523	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38526	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
38527	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38530	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38538	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38551	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38574	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
38583	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
38599	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38601	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38605	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38611	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38612	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38626	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38631	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38637	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38645	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38646	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38658	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38659	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38664	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38665	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38668	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
38670	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38671	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38679	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38683	unk	unk	unk	unk	unk	unk
38690	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38698	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38703	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38710	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38716	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38717	unk	unk	unk	unk	unk	unk
38725	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38740	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38742	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38743	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38756	unk	unk	unk	unk	unk	unk
38758	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38765	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38767	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38768	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38770	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38775	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38778	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38781	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38783	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38786	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38787	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Selenomonas
38796	Root	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella
38797	Root	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium
38799	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38802	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
38805	unk	unk	unk	unk	unk	unk
38809	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38812	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38815	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38820	Root	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium
38822	Root	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
38823	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38825	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38826	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38827	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38829	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38833	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38838	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38839	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38844	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38849	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38854	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38862	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38865	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38867	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38870	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38879	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
38880	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
38885	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
38886	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38889	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38894	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38900	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38911	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38917	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38922	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38924	Root	Firmicutes	Clostridia	Clostridiales	Clostridiales	FamilyXI.IncertaeSedis
38939	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38940	Root	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema
38945	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38947	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38948	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38950	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38951	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38952	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
38957	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38960	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38961	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
38964	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38966	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
38970	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38971	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38972	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38973	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38985	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella
38987	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
38989	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
38992	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
38994	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39014	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39031	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39037	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39038	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39039	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39045	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39046	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39047	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
39049	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39059	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39062	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39064	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39067	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39076	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39078	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39086	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39089	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39091	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39092	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
39103	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39108	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39115	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39120	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39121	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
39122	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
39125	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39126	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39129	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39136	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39137	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39139	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
39155	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39156	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39159	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39167	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
39168	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39171	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39173	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39174	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
39175	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39176	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39179	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39181	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39186	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
39187	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39188	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39190	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39192	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39194	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39196	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39198	Root	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Rothia
39201	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39204	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39205	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39208	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39212	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39213	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39215	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter
39219	Root	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
39221	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39227	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39232	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39234	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39235	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39236	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39239	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39243	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39244	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39247	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39250	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39266	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39269	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39271	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39274	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
39279	unk	unk	unk	unk	unk	unk
39285	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
39288	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39289	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39290	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39305	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39306	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39311	unk	unk	unk	unk	unk	unk
39312	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39322	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39324	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39326	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
39344	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
39363	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
39364	Root	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
39368	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
39379	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
39393	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
39398	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39417	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium
39458	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
39459	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
39467	unk	unk	unk	unk	unk	unk
39481	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
39483	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
39491	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39498	unk	unk	unk	unk	unk	unk
39508	unk	unk	unk	unk	unk	unk
39509	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
39510	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39546	Root	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
39552	Root	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae	Propionibacterium
39555	Root	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella
39570	Root	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
39573	unk	unk	unk	unk	unk	unk
39585	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39595	Root	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
39608	unk	unk	unk	unk	unk	unk
39620	Root	Bacteroidetes	Bacteroidia	Bacteroidales	unk	unk
39628	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39645	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
39653	Root	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella
39664	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
39677	unk	unk	unk	unk	unk	unk
39678	Root	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Capnocytophaga
39686	Root	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Leptotrichia
39693	Root	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
39696	Root	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
